,frametime,GoldStandardValence,GoldStandardArousal
4416,176.64,0.3560273,0.006591011
4417,176.68,0.3543607,0.001591011
4418,176.72,0.352694,-0.003408989
4419,176.76,0.352694,-0.005075656
4420,176.8,0.352694,-0.008408989
4421,176.84,0.3510273,-0.01007566
4422,176.88,0.352694,-0.01174232
4423,176.92,0.3543607,-0.01340899
4424,176.96,0.357694,-0.01507566
4425,177.0,0.3593607,-0.01674232
4426,177.04,0.3593607,-0.01674232
4427,177.08,0.362694,-0.01840899
4428,177.12,0.362694,-0.01840899
4429,177.16,0.3643607,-0.02007566
4430,177.2,0.3643607,-0.02507566
4431,177.24,0.3660273,-0.02840899
4432,177.28,0.3660273,-0.02840899
4433,177.32,0.3660273,-0.02840899
4434,177.36,0.3660273,-0.02840899
4435,177.4,0.367694,-0.02840899
4436,177.44,0.3660273,-0.02840899
4437,177.48,0.367694,-0.02840899
4438,177.52,0.367694,-0.02840899
4439,177.56,0.3660273,-0.02674232
4440,177.6,0.367694,-0.03007566
4441,177.64,0.367694,-0.03007566
4442,177.68,0.3660273,-0.02840899
4443,177.72,0.3660273,-0.02840899
4444,177.76,0.3660273,-0.02840899
4445,177.8,0.3660273,-0.03007566
4446,177.84,0.3660273,-0.02674232
4447,177.88,0.3660273,-0.02674232
4448,177.92,0.3643607,-0.02674232
4449,177.96,0.3643607,-0.02674232
4450,178.0,0.3643607,-0.02340899
4451,178.04,0.3643607,-0.02340899
4452,178.08,0.352694,-0.02174232
4453,178.12,0.352694,-0.02174232
4454,178.16,0.3510273,-0.02340899
4455,178.2,0.3510273,-0.02340899
4456,178.24,0.352694,-0.02174232
4457,178.28,0.352694,-0.02007566
4458,178.32,0.3510273,-0.02007566
4459,178.36,0.3510273,-0.01840899
4460,178.4,0.3493607,-0.01674232
4461,178.44,0.3493607,-0.01674232
4462,178.48,0.3493607,-0.01674232
4463,178.52,0.3493607,-0.01674232
4464,178.56,0.3493607,-0.01674232
4465,178.6,0.3493607,-0.01674232
4466,178.64,0.3493607,-0.01674232
4467,178.68,0.3493607,-0.01674232
4468,178.72,0.3493607,-0.01840899
4469,178.76,0.3493607,-0.01840899
4470,178.8,0.3493607,-0.02007566
4471,178.84,0.3493607,-0.02174232
4472,178.88,0.3493607,-0.02174232
4473,178.92,0.3510273,-0.02340899
4474,178.96,0.3510273,-0.02340899
4475,179.0,0.3510273,-0.02507566
4476,179.04,0.352694,-0.02674232
4477,179.08,0.3560273,-0.02674232
4478,179.12,0.3560273,-0.02674232
4479,179.16,0.3560273,-0.02674232
4480,179.2,0.3560273,-0.02674232
4481,179.24,0.3560273,-0.02840899
4482,179.28,0.3560273,-0.02840899
4483,179.32,0.357694,-0.02840899
4484,179.36,0.357694,-0.03174232
4485,179.4,0.3610273,-0.03174232
4486,179.44,0.362694,-0.03340899
4487,179.48,0.3660273,-0.03007566
4488,179.52,0.367694,-0.02840899
4489,179.56,0.3760273,-0.02674232
4490,179.6,0.377694,-0.02840899
4491,179.64,0.382694,-0.03174232
4492,179.68,0.3843607,-0.03174232
4493,179.72,0.382694,-0.03340899
4494,179.76,0.382694,-0.03507566
4495,179.8,0.3810273,-0.03674232
4496,179.84,0.3760273,-0.03840899
4497,179.88,0.372694,-0.04340899
4498,179.92,0.372694,-0.04340899
4499,179.96,0.3710273,-0.04507566
4500,180.0,0.3710273,-0.04674232
4501,180.04,0.3710273,-0.04840899
4502,180.08,0.3693607,-0.04674232
4503,180.12,0.3710273,-0.04340899
4504,180.16,0.3693607,-0.04507566
4505,180.2,0.3710273,-0.04340899
4506,180.24,0.3710273,-0.04507566
4507,180.28,0.3693607,-0.04507566
4508,180.32,0.367694,-0.04507566
4509,180.36,0.3660273,-0.04507566
4510,180.4,0.3643607,-0.04507566
4511,180.44,0.3643607,-0.04507566
4512,180.48,0.3660273,-0.04840899
4513,180.52,0.3643607,-0.04840899
4514,180.56,0.3643607,-0.04840899
4515,180.6,0.362694,-0.04840899
4516,180.64,0.3610273,-0.05007566
4517,180.68,0.357694,-0.05340899
4518,180.72,0.3560273,-0.05674232
4519,180.76,0.3543607,-0.05674232
4520,180.8,0.3543607,-0.05674232
4521,180.84,0.3543607,-0.05674232
4522,180.88,0.3543607,-0.05674232
4523,180.92,0.352694,-0.05674232
4524,180.96,0.352694,-0.05840899
4525,181.0,0.352694,-0.05840899
4526,181.04,0.352694,-0.05840899
4527,181.08,0.352694,-0.05840899
4528,181.12,0.352694,-0.05840899
4529,181.16,0.352694,-0.05840899
4530,181.2,0.3510273,-0.06174232
4531,181.24,0.3493607,-0.06340899
4532,181.28,0.347694,-0.06507566
4533,181.32,0.347694,-0.06674232
4534,181.36,0.3443607,-0.06674232
4535,181.4,0.3410273,-0.06840899
4536,181.44,0.3410273,-0.06840899
4537,181.48,0.3393607,-0.06840899
4538,181.52,0.337694,-0.06840899
4539,181.56,0.332694,-0.06840899
4540,181.6,0.3310273,-0.06840899
4541,181.64,0.3293607,-0.06674232
4542,181.68,0.3260273,-0.07007566
4543,181.72,0.322694,-0.07507566
4544,181.76,0.3210273,-0.07674232
4545,181.8,0.317694,-0.07840899
4546,181.84,0.317694,-0.08507566
4547,181.88,0.3160273,-0.08674232
4548,181.92,0.3143607,-0.08840899
4549,181.96,0.3143607,-0.08674232
4550,182.0,0.3110273,-0.08840899
4551,182.04,0.3110273,-0.09007566
4552,182.08,0.3093607,-0.09007566
4553,182.12,0.3060273,-0.09174232
4554,182.16,0.3043607,-0.09340899
4555,182.2,0.3043607,-0.1017423
4556,182.24,0.302694,-0.1117423
4557,182.28,0.302694,-0.1150757
4558,182.32,0.302694,-0.1167423
4559,182.36,0.302694,-0.1200757
4560,182.4,0.302694,-0.133409
4561,182.44,0.302694,-0.1450757
4562,182.48,0.3010273,-0.1517423
4563,182.52,0.3010273,-0.1567423
4564,182.56,0.2993607,-0.1600757
4565,182.6,0.2993607,-0.1650757
4566,182.64,0.2993607,-0.1717423
4567,182.68,0.2993607,-0.1800757
4568,182.72,0.2993607,-0.1950757
4569,182.76,0.2993607,-0.2000757
4570,182.8,0.2993607,-0.2017423
4571,182.84,0.2993607,-0.203409
4572,182.88,0.2993607,-0.203409
4573,182.92,0.2993607,-0.203409
4574,182.96,0.2993607,-0.203409
4575,183.0,0.297694,-0.208409
4576,183.04,0.297694,-0.2167423
4577,183.08,0.297694,-0.2200757
4578,183.12,0.2943607,-0.223409
4579,183.16,0.292694,-0.223409
4580,183.2,0.292694,-0.228409
4581,183.24,0.2910273,-0.2300757
4582,183.28,0.2893607,-0.2300757
4583,183.32,0.2843607,-0.2300757
4584,183.36,0.2843607,-0.2300757
4585,183.4,0.2810273,-0.2300757
4586,183.44,0.2810273,-0.2317423
4587,183.48,0.2793607,-0.2317423
4588,183.52,0.2760273,-0.2317423
4589,183.56,0.2743607,-0.2317423
4590,183.6,0.2743607,-0.233409
4591,183.64,0.272694,-0.2350757
4592,183.68,0.272694,-0.2350757
4593,183.72,0.2710273,-0.2350757
4594,183.76,0.2693607,-0.2350757
4595,183.8,0.267694,-0.2367423
4596,183.84,0.2660273,-0.2367423
4597,183.88,0.2660273,-0.2367423
4598,183.92,0.2660273,-0.2367423
4599,183.96,0.2660273,-0.238409
4600,184.0,0.2643607,-0.2417423
4601,184.04,0.2610273,-0.243409
4602,184.08,0.257694,-0.248409
4603,184.12,0.257694,-0.2550757
4604,184.16,0.257694,-0.263409
4605,184.2,0.2560273,-0.268409
4606,184.24,0.252694,-0.2717423
4607,184.28,0.2493607,-0.2750757
4608,184.32,0.2493607,-0.278409
4609,184.36,0.247694,-0.283409
4610,184.4,0.247694,-0.2900757
4611,184.44,0.247694,-0.293409
4612,184.48,0.247694,-0.3000757
4613,184.52,0.247694,-0.3017423
4614,184.56,0.247694,-0.303409
4615,184.6,0.247694,-0.3050757
4616,184.64,0.247694,-0.3050757
4617,184.68,0.247694,-0.3017423
4618,184.72,0.247694,-0.298409
4619,184.76,0.247694,-0.3000757
4620,184.8,0.247694,-0.298409
4621,184.84,0.247694,-0.2950757
4622,184.88,0.247694,-0.2900757
4623,184.92,0.247694,-0.2817423
4624,184.96,0.247694,-0.2700757
4625,185.0,0.2460273,-0.2600757
4626,185.04,0.2460273,-0.2367423
4627,185.08,0.2460273,-0.2150757
4628,185.12,0.2460273,-0.2000757
4629,185.16,0.2460273,-0.1900757
4630,185.2,0.2443607,-0.1850757
4631,185.24,0.2443607,-0.1767423
4632,185.28,0.2443607,-0.1717423
4633,185.32,0.2443607,-0.1650757
4634,185.36,0.2460273,-0.158409
4635,185.4,0.242694,-0.1517423
4636,185.44,0.242694,-0.1467423
4637,185.48,0.2410273,-0.1417423
4638,185.52,0.2393607,-0.138409
4639,185.56,0.237694,-0.138409
4640,185.6,0.237694,-0.1300757
4641,185.64,0.237694,-0.123409
4642,185.68,0.237694,-0.1167423
4643,185.72,0.2343607,-0.1100757
4644,185.76,0.2360273,-0.1050757
4645,185.8,0.2360273,-0.09507566
4646,185.84,0.2360273,-0.08340899
4647,185.88,0.2360273,-0.07007566
4648,185.92,0.2360273,-0.06340899
4649,185.96,0.2360273,-0.06007566
4650,186.0,0.2360273,-0.06007566
4651,186.04,0.237694,-0.05674232
4652,186.08,0.237694,-0.05340899
4653,186.12,0.237694,-0.05174232
4654,186.16,0.237694,-0.04674232
4655,186.2,0.2410273,-0.04174232
4656,186.24,0.242694,-0.03674232
4657,186.28,0.2443607,-0.03174232
4658,186.32,0.2460273,-0.03007566
4659,186.36,0.2510273,-0.02507566
4660,186.4,0.2543607,-0.02507566
4661,186.44,0.267694,-0.02174232
4662,186.48,0.282694,-0.01674232
4663,186.52,0.3043607,-0.01007566
4664,186.56,0.317694,-0.001742323
4665,186.6,0.3260273,0.009924344
4666,186.64,0.3360273,0.01992434
4667,186.68,0.347694,0.02492434
4668,186.72,0.372694,0.03159101
4669,186.76,0.397694,0.03492434
4670,186.8,0.4193607,0.04159101
4671,186.84,0.4360273,0.04825768
4672,186.88,0.447694,0.05659101
4673,186.92,0.4643607,0.06325768
4674,186.96,0.472694,0.06825768
4675,187.0,0.4793607,0.06992434
4676,187.04,0.4943607,0.07659101
4677,187.08,0.507694,0.08325768
4678,187.12,0.517694,0.08825768
4679,187.16,0.5193607,0.09159101
4680,187.2,0.5260273,0.09659101
4681,187.24,0.5293607,0.101591
4682,187.28,0.5343607,0.106591
4683,187.32,0.5410273,0.1099243
4684,187.36,0.542694,0.1099243
4685,187.4,0.5460273,0.1099243
4686,187.44,0.5460273,0.111591
4687,187.48,0.547694,0.111591
4688,187.52,0.547694,0.111591
4689,187.56,0.547694,0.1132577
4690,187.6,0.5443607,0.1132577
4691,187.64,0.5443607,0.1182577
4692,187.68,0.5443607,0.121591
4693,187.72,0.5410273,0.1249243
4694,187.76,0.5393607,0.1282577
4695,187.8,0.537694,0.1299243
4696,187.84,0.5343607,0.1332577
4697,187.88,0.5310273,0.1349243
4698,187.92,0.5293607,0.1349243
4699,187.96,0.5260273,0.136591
4700,188.0,0.5260273,0.136591
4701,188.04,0.5260273,0.136591
4702,188.08,0.5243607,0.136591
4703,188.12,0.527694,0.1382577
4704,188.16,0.527694,0.1432577
4705,188.2,0.5293607,0.146591
4706,188.24,0.527694,0.1499243
4707,188.28,0.5310273,0.1532577
4708,188.32,0.532694,0.1549243
4709,188.36,0.5343607,0.156591
4710,188.4,0.5393607,0.1549243
4711,188.44,0.5360273,0.1549243
4712,188.48,0.527694,0.1549243
4713,188.52,0.5243607,0.1532577
4714,188.56,0.522694,0.1532577
4715,188.6,0.5243607,0.1549243
4716,188.64,0.5260273,0.1532577
4717,188.68,0.522694,0.151591
4718,188.72,0.5210273,0.1499243
4719,188.76,0.517694,0.1499243
4720,188.8,0.517694,0.1482577
4721,188.84,0.512694,0.1449243
4722,188.88,0.512694,0.1432577
4723,188.92,0.512694,0.141591
4724,188.96,0.5110273,0.1382577
4725,189.0,0.5110273,0.1399243
4726,189.04,0.5110273,0.141591
4727,189.08,0.5193607,0.1399243
4728,189.12,0.5293607,0.1399243
4729,189.16,0.532694,0.136591
4730,189.2,0.5293607,0.1332577
4731,189.24,0.5260273,0.1332577
4732,189.28,0.5243607,0.1299243
4733,189.32,0.522694,0.126591
4734,189.36,0.5143607,0.1232577
4735,189.4,0.507694,0.1199243
4736,189.44,0.502694,0.1182577
4737,189.48,0.5010273,0.1149243
4738,189.52,0.5010273,0.1132577
4739,189.56,0.5010273,0.1082577
4740,189.6,0.497694,0.1049243
4741,189.64,0.497694,0.09992434
4742,189.68,0.497694,0.09825768
4743,189.72,0.497694,0.09659101
4744,189.76,0.4960273,0.09492434
4745,189.8,0.4960273,0.09492434
4746,189.84,0.4960273,0.09325768
4747,189.88,0.4960273,0.09159101
4748,189.92,0.4943607,0.08825768
4749,189.96,0.4943607,0.08325768
4750,190.0,0.492694,0.07825768
4751,190.04,0.4910273,0.07659101
4752,190.08,0.4910273,0.06659101
4753,190.12,0.4910273,0.05992434
4754,190.16,0.4910273,0.05159101
4755,190.2,0.4910273,0.04325768
4756,190.24,0.4910273,0.03992434
4757,190.28,0.4910273,0.03325768
4758,190.32,0.4910273,0.02992434
4759,190.36,0.4893607,0.02825768
4760,190.4,0.4893607,0.02325768
4761,190.44,0.4893607,0.02159101
4762,190.48,0.4893607,0.01992434
4763,190.52,0.487694,0.01825768
4764,190.56,0.4860273,0.01659101
4765,190.6,0.4843607,0.01492434
4766,190.64,0.4843607,0.009924344
4767,190.68,0.482694,0.008257677
4768,190.72,0.4810273,0.006591011
4769,190.76,0.4793607,0.003257677
4770,190.8,0.477694,0.001591011
4771,190.84,0.4760273,0.001591011
4772,190.88,0.472694,0.001591011
4773,190.92,0.4693607,-7.565593e-05
4774,190.96,0.4660273,-0.001742323
4775,191.0,0.462694,-0.003408989
4776,191.04,0.4543607,-0.005075656
4777,191.08,0.4493607,-0.008408989
4778,191.12,0.4460273,-0.01007566
4779,191.16,0.442694,-0.01340899
4780,191.2,0.4393607,-0.01674232
4781,191.24,0.437694,-0.02007566
4782,191.28,0.4343607,-0.02674232
4783,191.32,0.432694,-0.03340899
4784,191.36,0.4310273,-0.04007566
4785,191.4,0.4293607,-0.05007566
4786,191.44,0.4243607,-0.05340899
4787,191.48,0.4243607,-0.05174232
4788,191.52,0.422694,-0.05340899
4789,191.56,0.422694,-0.05340899
4790,191.6,0.4210273,-0.05340899
4791,191.64,0.4210273,-0.05507566
4792,191.68,0.4193607,-0.05674232
4793,191.72,0.417694,-0.05840899
4794,191.76,0.4160273,-0.06174232
4795,191.8,0.4143607,-0.06340899
4796,191.84,0.412694,-0.06507566
4797,191.88,0.407694,-0.06507566
4798,191.92,0.407694,-0.06507566
4799,191.96,0.4060273,-0.06674232
4800,192.0,0.4043607,-0.06674232
4801,192.04,0.4010273,-0.06674232
4802,192.08,0.397694,-0.06840899
4803,192.12,0.3943607,-0.07007566
4804,192.16,0.3893607,-0.07174232
4805,192.2,0.387694,-0.07174232
4806,192.24,0.382694,-0.07340899
4807,192.28,0.3793607,-0.07674232
4808,192.32,0.3743607,-0.08007566
4809,192.36,0.3710273,-0.08174232
4810,192.4,0.3693607,-0.08174232
4811,192.44,0.3693607,-0.08340899
4812,192.48,0.3660273,-0.08340899
4813,192.52,0.3660273,-0.08507566
4814,192.56,0.3660273,-0.08507566
4815,192.6,0.3660273,-0.09007566
4816,192.64,0.3643607,-0.09340899
4817,192.68,0.362694,-0.09507566
4818,192.72,0.362694,-0.1000757
4819,192.76,0.362694,-0.103409
4820,192.8,0.3610273,-0.1050757
4821,192.84,0.3610273,-0.108409
4822,192.88,0.3610273,-0.1100757
4823,192.92,0.3610273,-0.1117423
4824,192.96,0.357694,-0.113409
4825,193.0,0.3560273,-0.1150757
4826,193.04,0.3543607,-0.118409
4827,193.08,0.352694,-0.1200757
4828,193.12,0.352694,-0.123409
4829,193.16,0.3510273,-0.128409
4830,193.2,0.347694,-0.1350757
4831,193.24,0.347694,-0.138409
4832,193.28,0.347694,-0.1400757
4833,193.32,0.3460273,-0.143409
4834,193.36,0.347694,-0.1467423
4835,193.4,0.347694,-0.1467423
4836,193.44,0.3460273,-0.1467423
4837,193.48,0.3443607,-0.148409
4838,193.52,0.3460273,-0.1500757
4839,193.56,0.3443607,-0.1517423
4840,193.6,0.3443607,-0.1550757
4841,193.64,0.3443607,-0.1550757
4842,193.68,0.342694,-0.1567423
4843,193.72,0.3410273,-0.1567423
4844,193.76,0.3393607,-0.1567423
4845,193.8,0.3393607,-0.1567423
4846,193.84,0.3410273,-0.1600757
4847,193.88,0.3410273,-0.1600757
4848,193.92,0.3360273,-0.1617423
4849,193.96,0.3360273,-0.1667423
4850,194.0,0.3360273,-0.168409
4851,194.04,0.3343607,-0.173409
4852,194.08,0.3343607,-0.1767423
4853,194.12,0.332694,-0.178409
4854,194.16,0.332694,-0.183409
4855,194.2,0.3310273,-0.183409
4856,194.24,0.327694,-0.183409
4857,194.28,0.3260273,-0.1850757
4858,194.32,0.3243607,-0.1850757
4859,194.36,0.322694,-0.188409
4860,194.4,0.3210273,-0.188409
4861,194.44,0.3210273,-0.1900757
4862,194.48,0.317694,-0.1900757
4863,194.52,0.3160273,-0.1917423
4864,194.56,0.3143607,-0.193409
4865,194.6,0.3110273,-0.193409
4866,194.64,0.3093607,-0.1950757
4867,194.68,0.3060273,-0.1967423
4868,194.72,0.3060273,-0.198409
4869,194.76,0.302694,-0.2000757
4870,194.8,0.3010273,-0.208409
4871,194.84,0.297694,-0.2217423
4872,194.88,0.2960273,-0.2300757
4873,194.92,0.2960273,-0.233409
4874,194.96,0.2960273,-0.238409
4875,195.0,0.292694,-0.243409
4876,195.04,0.2910273,-0.2500757
4877,195.08,0.2910273,-0.2567423
4878,195.12,0.2910273,-0.2617423
4879,195.16,0.2893607,-0.268409
4880,195.2,0.287694,-0.2767423
4881,195.24,0.2810273,-0.283409
4882,195.28,0.2793607,-0.2867423
4883,195.32,0.2793607,-0.293409
4884,195.36,0.2760273,-0.3017423
4885,195.4,0.272694,-0.3067423
4886,195.44,0.2660273,-0.308409
4887,195.48,0.2643607,-0.308409
4888,195.52,0.2610273,-0.313409
4889,195.56,0.2560273,-0.3150757
4890,195.6,0.2493607,-0.3167423
4891,195.64,0.2443607,-0.3200757
4892,195.68,0.2410273,-0.3317423
4893,195.72,0.2393607,-0.3367423
4894,195.76,0.237694,-0.338409
4895,195.8,0.2360273,-0.3417423
4896,195.84,0.232694,-0.343409
4897,195.88,0.232694,-0.3450757
4898,195.92,0.2310273,-0.3450757
4899,195.96,0.2293607,-0.3450757
4900,196.0,0.227694,-0.3450757
4901,196.04,0.2260273,-0.3450757
4902,196.08,0.2260273,-0.3450757
4903,196.12,0.222694,-0.3450757
4904,196.16,0.222694,-0.3467423
4905,196.2,0.2210273,-0.3467423
4906,196.24,0.2210273,-0.343409
4907,196.28,0.2193607,-0.3450757
4908,196.32,0.217694,-0.348409
4909,196.36,0.2160273,-0.353409
4910,196.4,0.2160273,-0.3550757
4911,196.44,0.2143607,-0.3550757
4912,196.48,0.2143607,-0.3567423
4913,196.52,0.212694,-0.3567423
4914,196.56,0.212694,-0.353409
4915,196.6,0.2093607,-0.348409
4916,196.64,0.2093607,-0.343409
4917,196.68,0.2093607,-0.338409
4918,196.72,0.2060273,-0.323409
4919,196.76,0.2060273,-0.3100757
4920,196.8,0.2043607,-0.2950757
4921,196.84,0.202694,-0.288409
4922,196.88,0.2010273,-0.283409
4923,196.92,0.1993607,-0.2717423
4924,196.96,0.197694,-0.2617423
4925,197.0,0.197694,-0.2467423
4926,197.04,0.1960273,-0.2267423
4927,197.08,0.1960273,-0.2200757
4928,197.12,0.1943607,-0.2050757
4929,197.16,0.192694,-0.1900757
4930,197.2,0.192694,-0.1750757
4931,197.24,0.192694,-0.1600757
4932,197.28,0.1943607,-0.1417423
4933,197.32,0.1943607,-0.123409
4934,197.36,0.1943607,-0.108409
4935,197.4,0.1943607,-0.103409
4936,197.44,0.1943607,-0.1000757
4937,197.48,0.192694,-0.09507566
4938,197.52,0.192694,-0.09174232
4939,197.56,0.1910273,-0.08674232
4940,197.6,0.192694,-0.08674232
4941,197.64,0.192694,-0.08507566
4942,197.68,0.192694,-0.08507566
4943,197.72,0.192694,-0.08174232
4944,197.76,0.192694,-0.08174232
4945,197.8,0.192694,-0.08007566
4946,197.84,0.1943607,-0.07840899
4947,197.88,0.1910273,-0.07674232
4948,197.92,0.192694,-0.07674232
4949,197.96,0.192694,-0.07674232
4950,198.0,0.192694,-0.07340899
4951,198.04,0.1943607,-0.07174232
4952,198.08,0.192694,-0.07007566
4953,198.12,0.192694,-0.06840899
4954,198.16,0.1910273,-0.06840899
4955,198.2,0.1893607,-0.06840899
4956,198.24,0.1910273,-0.06674232
4957,198.28,0.1910273,-0.06507566
4958,198.32,0.1910273,-0.06007566
4959,198.36,0.1893607,-0.05674232
4960,198.4,0.1893607,-0.05674232
4961,198.44,0.1893607,-0.05674232
4962,198.48,0.1893607,-0.05674232
4963,198.52,0.1893607,-0.05674232
4964,198.56,0.187694,-0.05674232
4965,198.6,0.187694,-0.05674232
4966,198.64,0.1860273,-0.05507566
4967,198.68,0.1860273,-0.05507566
4968,198.72,0.1860273,-0.04674232
4969,198.76,0.1860273,-0.04007566
4970,198.8,0.1843607,-0.04007566
4971,198.84,0.1843607,-0.03507566
4972,198.88,0.1843607,-0.03174232
4973,198.92,0.1843607,-0.03174232
4974,198.96,0.1843607,-0.03507566
4975,199.0,0.1843607,-0.03507566
4976,199.04,0.182694,-0.03674232
4977,199.08,0.182694,-0.03674232
4978,199.12,0.182694,-0.03507566
4979,199.16,0.182694,-0.03340899
4980,199.2,0.1810273,-0.02840899
4981,199.24,0.1810273,-0.02507566
4982,199.28,0.1810273,-0.02340899
4983,199.32,0.1810273,-0.02174232
4984,199.36,0.1810273,-0.02007566
4985,199.4,0.1810273,-0.02007566
4986,199.44,0.1810273,-0.01840899
4987,199.48,0.1810273,-0.01840899
4988,199.52,0.1810273,-0.02174232
4989,199.56,0.1810273,-0.02174232
4990,199.6,0.1810273,-0.02174232
4991,199.64,0.1810273,-0.02507566
4992,199.68,0.1810273,-0.02507566
4993,199.72,0.1810273,-0.02340899
4994,199.76,0.1810273,-0.02507566
4995,199.8,0.1810273,-0.02507566
4996,199.84,0.1810273,-0.02674232
4997,199.88,0.1810273,-0.02507566
4998,199.92,0.1810273,-0.02007566
4999,199.96,0.1810273,-0.01507566
5000,200.0,0.1810273,-0.01340899
5001,200.04,0.1810273,-0.01507566
5002,200.08,0.1810273,-0.01674232
5003,200.12,0.1810273,-0.01674232
5004,200.16,0.1810273,-0.01674232
5005,200.2,0.1810273,-0.01840899
5006,200.24,0.182694,-0.01840899
5007,200.28,0.182694,-0.02007566
5008,200.32,0.182694,-0.02007566
5009,200.36,0.1843607,-0.02174232
5010,200.4,0.1843607,-0.02174232
5011,200.44,0.1860273,-0.02340899
5012,200.48,0.187694,-0.02174232
5013,200.52,0.187694,-0.02840899
5014,200.56,0.1860273,-0.03507566
5015,200.6,0.1860273,-0.03507566
5016,200.64,0.187694,-0.03507566
5017,200.68,0.187694,-0.03340899
5018,200.72,0.1843607,-0.03174232
5019,200.76,0.1860273,-0.03174232
5020,200.8,0.1843607,-0.03007566
5021,200.84,0.1860273,-0.03007566
5022,200.88,0.1860273,-0.02840899
5023,200.92,0.1860273,-0.02840899
5024,200.96,0.1860273,-0.02840899
5025,201.0,0.1860273,-0.02840899
5026,201.04,0.1860273,-0.02840899
5027,201.08,0.1860273,-0.02840899
5028,201.12,0.1843607,-0.03007566
5029,201.16,0.1843607,-0.03174232
5030,201.2,0.187694,-0.03340899
5031,201.24,0.187694,-0.03340899
5032,201.28,0.187694,-0.03340899
5033,201.32,0.1860273,-0.03340899
5034,201.36,0.1860273,-0.03340899
5035,201.4,0.1843607,-0.03340899
5036,201.44,0.1843607,-0.03340899
5037,201.48,0.182694,-0.03340899
5038,201.52,0.182694,-0.03340899
5039,201.56,0.1810273,-0.03340899
5040,201.6,0.1810273,-0.03340899
5041,201.64,0.1810273,-0.03340899
5042,201.68,0.1810273,-0.03507566
5043,201.72,0.1793607,-0.03840899
5044,201.76,0.177694,-0.04174232
5045,201.8,0.1760273,-0.04174232
5046,201.84,0.1760273,-0.04174232
5047,201.88,0.1760273,-0.04507566
5048,201.92,0.1743607,-0.04340899
5049,201.96,0.1743607,-0.04507566
5050,202.0,0.1710273,-0.04674232
5051,202.04,0.1660273,-0.05007566
5052,202.08,0.1643607,-0.05174232
5053,202.12,0.1643607,-0.05674232
5054,202.16,0.1643607,-0.06340899
5055,202.2,0.1610273,-0.07174232
5056,202.24,0.157694,-0.07340899
5057,202.28,0.1560273,-0.07840899
5058,202.32,0.1560273,-0.08674232
5059,202.36,0.152694,-0.09507566
5060,202.4,0.1510273,-0.1000757
5061,202.44,0.1493607,-0.108409
5062,202.48,0.1460273,-0.1150757
5063,202.52,0.1460273,-0.118409
5064,202.56,0.1393607,-0.1217423
5065,202.6,0.1343607,-0.123409
5066,202.64,0.132694,-0.123409
5067,202.68,0.132694,-0.1250757
